1,اصلا به درد نیمخوره مثل اینکه پولت را انداختی دور نخرید اشغاله
4,میز خوبی است و طاهر زیبایی داره. پایه هاش قابلیت تنظیم داره اما یک نکته منفی اینه که اگر پایه ها رو از حالت عادی بلندتر کنید، میز به یک سمت حائل میشه و تقریبا میشه گفت نمیشه تلویزیون رو روش گذاشت. بقیه نکاتش خوبه و شیکه.
5,عالی بود  بسیار جذاب و شیک و دقیقا شبیه عکس بود
3,نسبت به قیمت ارزش داره فقط هزینه حمل 200هزار تومان از ما در یافت کردند که نسبتا گران‌تر است
4,"با توجه به میزان متریال بکار رفته قیمت کمی بالاست عدم دقت در الصاق نوار گوشه کالا (تصویر )"
5,عالی عالی عالی عالی 
5,عالی بود حتما بخرید
4,بد نبود
5,میز تلویزیون خوبیه بزرگه و با کیفیت و خوش رنگ
4,خیلی خوشگل و شیک و مدرن هست ولی کشوها خرابش کردن مگنت برای این کشوها مناسب نیست
5,عالیه خیلی خوشگله من چند رنگش گرفتم اصلا تو خریدش شک نکنید
5,خیلی خوبه چند رنگش رو گرفتم نسکافه ایی و سفید بود
3,کیفیت کار در حد متوسط و حتی ضعیف هست ‌.به زیبایی ظاهری و نداشتن خط و خش و تمیزی کار توجه نشده است 
5,بعد از یکسال استفاده راضیم
2,محصول دارای کیفیت پایینی ست
1,به خاطر صرفه جویی در وقت از دیجی کالا خرید کردم اما چند روز از وقتم به خاطر انتظار مرجوعی تلف شد هر دفعه به بهانه ای
5,کاملا مطابق با تصویر  تحویل به موقع 
5,من رنگ مشکیشو گرفتم و خیلی خوب و محکمه
2,پرسنل حمل ویجی کالا باید دقت بیشتری در تحویل نمایند
5,"قیمت مناسب نسبت به بازار طراحی زیبا"
3,رنگش برای من خیلی مهم بود که رنگ عکسش باشه اما تیره تره برای من دیگه مرجوع نکردم خب نمیتونین رنگ عکس تحویل بدین سفارش نگیرین
5,البته یادشون رفته پشت کار رو برای خروج سیم ها ببرند
5,میز تلویزون چند رنگ انتخاب کنید ترکیب کرم و سفید ارسال شده و بسیار شیک و جذاب
4,میز ساده و شیک و قشنگ
4,"میز بدستم رسید .عالی بود .بدون عیب ونقص و شکستگی یا خط  خیلی هم خوب بسته بندی شده بود. مدلش هم قشنگه پیشنهاد میکنم"
5,عالی بود درست مثل عکس
4,"از خریدم راضیم نسبت به قیمت کیفیت خوبی داره  همون رنگی که میخواستم ارسال شد  ممنون از دیجی کالا"
5,قیمتش نسب به بازار مناسب بود و اینکه شبیه عکس بود
5,پیشنهاد میکنم 
5,عالی بود راضی بودم از خرید نسبت به قیمت
4,دوستان دقت کنید که جنس چوب براق است البته بد نیست اما اگر مات بود شیکتر بود
4,نسبت به بازار ارزانتر بود، اگر رنگ داخل عکس را میپسندید چند رنگ رو انتخاب کنید
5,"عالی بود کیفیت بالای چوب و شیک بودن این کار منو جذب کرد. خرید این میز رو پیشنهاد می‌کنم."
2,من واسه جهازم خریدن بعد ۲هفته انتظار رسید ب دستم چالوس و با سختی سنگینی و حمل ب خونه بازش کردیم دیدم بجای کرم قهوه ای فرستادن واقعا نکنید اینکارو بدجوری تو ذوقم خورد و مرجوع کردم
5,با توجه به قیمت گزینه مناسبی هست
4,زیبا و مناسب
5,عالی بود پیشنهاد میکنن
4,خیلی خوب بود یه هفته میشه به دستم رسیده مدل زیبا بود برای سبک مدرن ولی موقع بابری پشت کار شکسته بود ولی ما دیگه مرجوع نکردیم
0,اصلاً خوب نبود ما مرجوع کردیم نه رنگ و بافت چوب چیزی هست که میبینید افتضاح!!! انگار کابینت آشپزخونه رو برداشتن میز تلویزیون کردن!!! عکسشو گذاشتم ببینید
5,با توجه به قیمت عالی هست کاملا راضی هستم  بسته بندی عالی بود 
5,"از هر نظر عالی  سالم رسید و رنگ عالی"
4,با توجه به قیمت آن خرید مناسبی هست و دارای ۳ کشوی جادار می باشد.
4,در کل از سفارشم راضی هستم ممنونم، هیچ آسیبی هم نداشت
5,واقعاً جنس عالی داره و بزرگه
5,زیبا و شیک 
5,دقیقا روزی که انتخاب کردم دستم رسید.طرحو رنگو کیفیتش دقیقا مثل عکس.
5,"کیفیت خوب رنگ ایده ال"
5,عالی بود، فقط نوار از بغل تا آخر کشیده نشده بود به اندازه 3سانت که خیلی دید نداره بهتر بود این طور نباشه در کل عالی بود
5,"چندرنگ رو انتخاب کنید عکس محصول ارسال میشه گردویی روشن به علت سنگینی دونفر برای جابجایی لازم هست"
5,"از هر نظر عالی ممنون از دیجی کالا"
